eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93722503:93722752:+@3:93754175:93754280:+,0.096,0.102,0.13,same,same,HMGN1P7
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93722503:93722752:+@3:93754175:93754280:+,0.096,0.102,0.13,same,same,STX19
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93754175:93754280:+@3:93755396:93755598:+,0.068,0.106,0.09,same,same,ARL13B
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93754175:93754280:+@3:93755396:93755598:+,0.068,0.106,0.09,same,same,HMGN1P7
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93754175:93754280:+@3:93755396:93755598:+,0.068,0.106,0.09,same,same,STX19
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93754175:93754285:+@3:93755396:93755598:+,0.224,0.316,0.264,same,same,ARL13B
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93754175:93754285:+@3:93755396:93755598:+,0.224,0.316,0.264,same,same,HMGN1P7
MXE,3:93698986:93699326:+@3:93714722:93714788:+@3:93754175:93754285:+@3:93755396:93755598:+,0.224,0.316,0.264,same,same,STX19
MXE,3:9470507:9470693:+@3:9471511:9471735:+@3:9475054:9475246:+@3:9475529:9475634:+,0.738,0.898,0.894,higher,higher,SETD5
MXE,3:9730628:9730766:+@3:9731648:9731827:+@3:9739395:9739550:+@3:9743474:9744071:+,0.624,0.694,0.732,higher,same,MTMR14
MXE,3:97483595:97483821:+@3:97484835:97484933:+@3:97485476:97485534:+@3:97486925:97487074:+,0.294,0.242,0.188,lower,same,ARL6
MXE,3:9791628:9792107:+@3:9793454:9793633:+@3:9798155:9798305:+@3:9798451:9798500:+,0.468,0.46,0.546,same,same,OGG1
MXE,3:9793454:9793633:+@3:9796388:9796569:+@3:9798451:9798500:+@3:9807493:9808421:+,0.946,0.94,0.894,same,same,CAMK1
MXE,3:9793454:9793633:+@3:9796388:9796569:+@3:9798451:9798500:+@3:9807493:9808421:+,0.946,0.94,0.894,same,same,OGG1
MXE,3:9841869:9841980:+@3:9843345:9843440:+@3:9845527:9845697:+@3:9854627:9854795:+,0.472,0.484,0.476,same,same,ARPC4
MXE,3:9841869:9841980:+@3:9843345:9843440:+@3:9845527:9845697:+@3:9854627:9854795:+,0.472,0.484,0.476,same,same,ARPC4-TTLL3
MXE,3:9841869:9841980:+@3:9843345:9843440:+@3:9845527:9845697:+@3:9854627:9854795:+,0.472,0.484,0.476,same,same,RP11-266J6.2
MXE,3:9841869:9841980:+@3:9843345:9843440:+@3:9845527:9845697:+@3:9854627:9854795:+,0.472,0.484,0.476,same,same,TTLL3
MXE,3:98491657:98491760:+@3:98492764:98492827:+@3:98503789:98503884:+@3:98506880:98507066:+,0.468,0.578,0.386,same,higher,PDLIM1P4
MXE,3:98491657:98491760:+@3:98492764:98492827:+@3:98503789:98503884:+@3:98506880:98507066:+,0.468,0.578,0.386,same,higher,ST3GAL6
MXE,3:9854932:9855029:+@3:9857758:9857886:+@3:9859329:9859443:+@3:9860239:9860604:+,0.484,0.464,0.526,same,same,ARPC4-TTLL3
MXE,3:9854932:9855029:+@3:9857758:9857886:+@3:9859329:9859443:+@3:9860239:9860604:+,0.484,0.464,0.526,same,same,TTLL3
MXE,3:9854932:9855029:+@3:9857758:9857886:+@3:9859374:9859443:+@3:9860239:9860604:+,0.682,0.594,0.616,same,same,ARPC4-TTLL3
MXE,3:9854932:9855029:+@3:9857758:9857886:+@3:9859374:9859443:+@3:9860239:9860604:+,0.682,0.594,0.616,same,same,TTLL3
MXE,3:9854932:9855029:+@3:9859329:9859443:+@3:9860239:9860604:+@3:9862230:9862425:+,0.644,0.464,0.444,lower,lower,ARPC4-TTLL3
MXE,3:9854932:9855029:+@3:9859329:9859443:+@3:9860239:9860604:+@3:9862230:9862425:+,0.644,0.464,0.444,lower,lower,TTLL3
MXE,3:9854932:9855029:+@3:9859374:9859443:+@3:9860239:9860604:+@3:9862230:9862425:+,0.602,0.426,0.374,lower,lower,ARPC4-TTLL3
MXE,3:9854932:9855029:+@3:9859374:9859443:+@3:9860239:9860604:+@3:9862230:9862425:+,0.602,0.426,0.374,lower,lower,TTLL3
MXE,3:9857758:9857886:+@3:9859329:9859443:+@3:9860239:9860604:+@3:9862230:9862425:+,0.586,0.492,0.416,lower,same,ARPC4-TTLL3
MXE,3:9857758:9857886:+@3:9859329:9859443:+@3:9860239:9860604:+@3:9862230:9862425:+,0.586,0.492,0.416,lower,same,TTLL3
MXE,3:9885409:9885679:-@3:9885149:9885285:-@3:9883883:9883927:-@3:9883667:9883766:-,0.546,0.518,0.564,same,same,RPUSD3
MXE,3:9885409:9885679:-@3:9885149:9885285:-@3:9883883:9883927:-@3:9883667:9883766:-,0.546,0.518,0.564,same,same,TTLL3
MXE,3:9885574:9885700:-@3:9885149:9885285:-@3:9883883:9883927:-@3:9883667:9883766:-,0.638,0.582,0.632,same,same,RPUSD3
MXE,3:9885574:9885700:-@3:9885149:9885285:-@3:9883883:9883927:-@3:9883667:9883766:-,0.638,0.582,0.632,same,same,TTLL3
MXE,3:9944532:9944748:+@3:9945081:9945096:+@3:9945716:9945835:+@3:9948048:9948145:+,0.346,0.598,0.618,higher,higher,IL17RE
MXE,3:99536678:99536887:+@3:99770076:99770150:+@3:99860374:99860489:+@3:99865817:99865905:+,0.862,0.806,0.866,same,same,CMSS1
MXE,3:99536678:99536887:+@3:99770076:99770150:+@3:99860374:99860489:+@3:99865817:99865905:+,0.862,0.806,0.866,same,same,FILIP1L
MXE,3:99536678:99536887:+@3:99770076:99770150:+@3:99860374:99860489:+@3:99865817:99865905:+,0.862,0.806,0.866,same,same,MIR3921
MXE,3:9971536:9971581:+@3:9971712:9971833:+@3:9972084:9972143:+@3:9972579:9972627:+,0.608,0.608,0.526,same,same,IL17RC
MXE,4:100134763:100134904:-@4:100131572:100131659:-@4:100131239:100131351:-@4:100129825:100130085:-,0.525,0.455,0.463333333333333,same,same,ADH6
MXE,4:100134763:100134904:-@4:100131572:100131659:-@4:100131239:100131351:-@4:100129825:100130085:-,0.525,0.455,0.463333333333333,same,same,RP11-696N14.1
MXE,4:100484918:100485088:+@4:100491857:100492022:+@4:100495966:100496127:+@4:100503062:100503249:+,0.492,0.3775,0.53,same,lower,MTTP
MXE,4:100484918:100485088:+@4:100491857:100492022:+@4:100495966:100496127:+@4:100503062:100503249:+,0.492,0.3775,0.53,same,lower,TRMT10A
MXE,4:100851607:100851778:-@4:100848874:100848995:-@4:100845917:100845972:-@4:100844197:100844342:-,0.106,0.28,0.412,higher,higher,DNAJB14
MXE,4:104020940:104021027:-@4:104019801:104019959:-@4:104018793:104018911:-@4:104017340:104017431:-,0.826,0.7,0.74,same,lower,BDH2
MXE,4:104020940:104021027:-@4:104019801:104020557:-@4:104018793:104018911:-@4:104017340:104017431:-,0.304,0.266,0.24,same,same,BDH2
MXE,4:105415858:105416058:-@4:105415663:105415738:-@4:105411901:105413216:-@4:105389469:105393523:-,0.598,0.534,0.3925,lower,same,AC004053.1
MXE,4:105415858:105416058:-@4:105415663:105415738:-@4:105411901:105413216:-@4:105389469:105393523:-,0.598,0.534,0.3925,lower,same,AC093628.1
MXE,4:105415858:105416058:-@4:105415663:105415738:-@4:105411901:105413216:-@4:105389469:105393523:-,0.598,0.534,0.3925,lower,same,CXXC4
MXE,4:106395051:106395216:-@4:106374755:106374799:-@4:106370507:106370560:-@4:106367540:106367659:-,0.036,0.038,0.03,same,same,PPA2
MXE,4:106629795:106630265:-@4:106624805:106624966:-@4:106624043:106624180:-@4:106621007:106621171:-,0.934,0.954,0.928,same,same,ARHGEF38
MXE,4:106629795:106630265:-@4:106624805:106624966:-@4:106624043:106624180:-@4:106621007:106621171:-,0.934,0.954,0.928,same,same,GSTCD
MXE,4:106629795:106630265:-@4:106624805:106624966:-@4:106624043:106624180:-@4:106621007:106621171:-,0.934,0.954,0.928,same,same,INTS12
MXE,4:106629795:106630265:-@4:106629076:106629319:-@4:106624043:106624180:-@4:106621007:106621171:-,0.868,0.946,0.908,same,same,ARHGEF38
MXE,4:106629795:106630265:-@4:106629076:106629319:-@4:106624043:106624180:-@4:106621007:106621171:-,0.868,0.946,0.908,same,same,GSTCD
MXE,4:106629795:106630265:-@4:106629076:106629319:-@4:106624043:106624180:-@4:106621007:106621171:-,0.868,0.946,0.908,same,same,INTS12
MXE,4:106629795:106630265:-@4:106629076:106629319:-@4:106624805:106624966:-@4:106621007:106621171:-,0.356,0.486,0.472,higher,higher,ARHGEF38
MXE,4:106629795:106630265:-@4:106629076:106629319:-@4:106624805:106624966:-@4:106621007:106621171:-,0.356,0.486,0.472,higher,higher,GSTCD
MXE,4:106629795:106630265:-@4:106629076:106629319:-@4:106624805:106624966:-@4:106621007:106621171:-,0.356,0.486,0.472,higher,higher,INTS12
MXE,4:108948844:108948916:+@4:108949095:108949225:+@4:108953483:108953533:+@4:108954332:108954448:+,0.068,0.056,0.048,same,same,HADH
MXE,4:113553086:113553166:-@4:113550915:113551171:-@4:113549777:113550007:-@4:113544973:113545032:-,0.714,0.5575,0.444,lower,lower,C4orf21
MXE,4:114473187:114473252:-@4:114469813:114469885:-@4:114468800:114468872:-@4:114458497:114458599:-,0.924,0.958,0.964,same,same,CAMK2D
MXE,4:122618018:122618147:-@4:122617736:122617779:-@4:122607443:122607527:-@4:122604519:122604632:-,0.782,0.77,0.774,same,same,ANXA5
MXE,4:122728695:122728777:+@4:122730989:122731071:+@4:122731122:122731228:+@4:122732738:122732826:+,0.024,0.014,0.02,same,same,EXOSC9
MXE,4:122728695:122728777:+@4:122730989:122731071:+@4:122731122:122731254:+@4:122732738:122732826:+,0.014,0.006,0.012,same,same,EXOSC9
MXE,4:128863200:128863313:-@4:128861008:128861152:-@4:128859938:128859993:-@4:128854140:128854248:-,0.484,0.39,0.346,lower,same,MFSD8
MXE,4:128864907:128865147:-@4:128863200:128863313:-@4:128861008:128861152:-@4:128859938:128859993:-,0.492,0.518,0.608,higher,same,MFSD8
MXE,4:128905494:128905578:+@4:128910876:128910976:+@4:128922871:128922915:+@4:128930075:128930153:+,0.822,0.812,0.866,same,same,C4orf29
MXE,4:1305767:1305949:+@4:1309185:1309388:+@4:1316169:1316291:+@4:1321415:1321491:+,0.548,0.578,0.574,same,same,MAEA
MXE,4:1305767:1305949:+@4:1309185:1309388:+@4:1316169:1316291:+@4:1326545:1326653:+,0.714,0.712,0.706,same,same,MAEA
MXE,4:1305767:1306026:+@4:1309185:1309388:+@4:1316169:1316291:+@4:1321415:1321491:+,0.456,0.488,0.488,same,same,MAEA
MXE,4:1305767:1306026:+@4:1309185:1309388:+@4:1316169:1316291:+@4:1326545:1326653:+,0.632,0.632,0.626,same,same,MAEA
MXE,4:1309185:1309388:+@4:1316169:1316291:+@4:1321415:1321491:+@4:1326545:1326653:+,0.542,0.57,0.638,same,same,MAEA
MXE,4:13378169:13378246:-@4:13373419:13373491:-@4:13371495:13371589:-@4:13369348:13370274:-,0.078,0.18,0.492,higher,higher,RAB28
MXE,4:140223570:140223705:-@4:140218539:140218597:-@4:140217486:140217521:-@4:140216886:140217114:-,0.272,0.162,0.106,lower,lower,NAA15
MXE,4:140223570:140223705:-@4:140218539:140218597:-@4:140217486:140217521:-@4:140216886:140217114:-,0.272,0.162,0.106,lower,lower,NDUFC1
MXE,4:140374839:140375188:-@4:140373511:140373651:-@4:140337091:140337166:-@4:140333081:140335178:-,0.376,0.248,0.318,same,lower,ACA64
MXE,4:140374839:140375188:-@4:140373511:140373651:-@4:140337091:140337166:-@4:140333081:140335178:-,0.376,0.248,0.318,same,lower,NAA15
MXE,4:140374839:140375188:-@4:140373511:140373651:-@4:140337091:140337166:-@4:140333081:140335178:-,0.376,0.248,0.318,same,lower,RAB33B
MXE,4:140374839:140375188:-@4:140373511:140373651:-@4:140337091:140337166:-@4:140333081:140335178:-,0.376,0.248,0.318,same,lower,RP11-83A24.1
MXE,4:140374839:140375188:-@4:140373511:140373651:-@4:140337091:140337166:-@4:140333081:140335178:-,0.376,0.248,0.318,same,lower,RP11-83A24.2
MXE,4:140586922:140587231:+@4:140599697:140599796:+@4:140616351:140616421:+@4:140624609:140624690:+,0.512,0.504,0.514,same,same,H3F3AP6
MXE,4:140586922:140587231:+@4:140599697:140599796:+@4:140616351:140616421:+@4:140624609:140624690:+,0.512,0.504,0.514,same,same,MGST2
MXE,4:140586922:140587231:+@4:140599697:140599796:+@4:140616351:140616421:+@4:140624609:140624690:+,0.512,0.504,0.514,same,same,RN7SKP237
MXE,4:142557755:142558377:+@4:142577339:142577460:+@4:142609975:142610188:+@4:142640519:142640629:+,0.736,0.662,0.612,lower,same,IL15
MXE,4:143324091:143324207:-@4:143305115:143305269:-@4:143268527:143268709:-@4:143235865:143235915:-,0.708,0.696,0.766,same,same,INPP4B
MXE,4:143324091:143324207:-@4:143305115:143305269:-@4:143268527:143268709:-@4:143235865:143235915:-,0.708,0.696,0.766,same,same,LSM3P4
MXE,4:143350326:143350370:-@4:143346360:143346416:-@4:143344849:143344970:-@4:143326359:143326477:-,0.756,0.81,0.83,same,same,INPP4B
MXE,4:143435377:143435441:-@4:143418062:143418098:-@4:143389110:143389208:-@4:143383816:143383879:-,0.352,0.375,0.33,same,same,INPP4B
MXE,4:143646992:143647054:-@4:143581930:143582049:-@4:143389110:143389208:-@4:143383816:143383879:-,0.366,0.465,0.295,same,same,INPP4B
MXE,4:143646992:143647054:-@4:143581930:143582049:-@4:143389110:143389208:-@4:143383816:143383879:-,0.366,0.465,0.295,same,same,RP11-223C24.1
MXE,4:143646992:143647054:-@4:143581930:143582049:-@4:143389110:143389208:-@4:143383816:143383879:-,0.366,0.465,0.295,same,same,RP11-223C24.2
MXE,4:147438190:147438272:-@4:147425001:147425076:-@4:147363935:147363973:-@4:147247113:147247148:-,0.678,0.72,0.686,same,same,SLC10A7
MXE,4:148402069:148402528:+@4:148406764:148407253:+@4:148441003:148441130:+@4:148453658:148453856:+,0.48,0.61,0.565,same,higher,EDNRA
MXE,4:148402069:148402528:+@4:148406764:148407253:+@4:148441003:148441130:+@4:148453658:148453856:+,0.48,0.61,0.565,same,higher,GTF2F2P1
MXE,4:148406764:148407253:+@4:148441003:148441130:+@4:148453658:148453856:+@4:148457029:148457181:+,0.31,0.57,0.505,higher,higher,EDNRA
MXE,4:148406764:148407253:+@4:148441003:148441130:+@4:148453658:148453856:+@4:148457029:148457181:+,0.31,0.57,0.505,higher,higher,GTF2F2P1
MXE,4:152330398:152330617:+@4:152375853:152375960:+@4:152403676:152403800:+@4:152455847:152456052:+,0.57,0.428,0.464,lower,lower,FAM160A1
MXE,4:152330398:152330617:+@4:152375853:152375960:+@4:152403676:152403800:+@4:152487290:152487516:+,0.404,0.41,0.35,same,same,AC097455.1
MXE,4:152330398:152330617:+@4:152375853:152375960:+@4:152403676:152403800:+@4:152487290:152487516:+,0.404,0.41,0.35,same,same,FAM160A1
MXE,4:152375853:152375960:+@4:152403676:152403800:+@4:152455847:152456052:+@4:152487290:152487516:+,0.948,0.968,0.952,same,same,AC097455.1
MXE,4:152375853:152375960:+@4:152403676:152403800:+@4:152455847:152456052:+@4:152487290:152487516:+,0.948,0.968,0.952,same,same,FAM160A1
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267449:156267712:+@4:156270533:156270609:+,0.058,0.064,0.074,same,same,AC097467.2
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267449:156267712:+@4:156270533:156270609:+,0.058,0.064,0.074,same,same,MAP9
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267449:156267712:+@4:156275361:156275525:+,0.06,0.048,0.062,same,same,AC097467.2
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267449:156267712:+@4:156275361:156275525:+,0.06,0.048,0.062,same,same,MAP9
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267576:156267712:+@4:156270533:156270609:+,0.116,0.102,0.112,same,same,AC097467.2
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267576:156267712:+@4:156270533:156270609:+,0.116,0.102,0.112,same,same,MAP9
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267576:156267712:+@4:156275361:156275525:+,0.144,0.104,0.136,same,same,AC097467.2
MXE,4:156226150:156226303:+@4:156263412:156263576:+@4:156267576:156267712:+@4:156275361:156275525:+,0.144,0.104,0.136,same,same,MAP9
MXE,4:156263412:156263576:+@4:156267449:156267712:+@4:156270533:156270609:+@4:156273444:156273506:+,0.922,0.928,0.916,same,same,AC097467.2
MXE,4:156263412:156263576:+@4:156267449:156267712:+@4:156270533:156270609:+@4:156273444:156273506:+,0.922,0.928,0.916,same,same,MAP9
MXE,4:156263412:156263576:+@4:156267449:156267712:+@4:156270533:156270609:+@4:156275361:156275525:+,0.926,0.922,0.932,same,same,AC097467.2
MXE,4:156263412:156263576:+@4:156267449:156267712:+@4:156270533:156270609:+@4:156275361:156275525:+,0.926,0.922,0.932,same,same,MAP9
MXE,4:156263412:156263576:+@4:156267576:156267712:+@4:156270533:156270609:+@4:156273444:156273506:+,0.848,0.886,0.86,same,same,AC097467.2
MXE,4:156263412:156263576:+@4:156267576:156267712:+@4:156270533:156270609:+@4:156273444:156273506:+,0.848,0.886,0.86,same,same,MAP9
MXE,4:156263412:156263576:+@4:156267576:156267712:+@4:156270533:156270609:+@4:156275361:156275525:+,0.852,0.884,0.868,same,same,AC097467.2
MXE,4:156263412:156263576:+@4:156267576:156267712:+@4:156270533:156270609:+@4:156275361:156275525:+,0.852,0.884,0.868,same,same,MAP9
MXE,4:156267449:156267712:+@4:156270533:156270609:+@4:156273444:156273506:+@4:156275361:156275525:+,0.362,0.442,0.504,higher,same,AC097467.2
MXE,4:156267449:156267712:+@4:156270533:156270609:+@4:156273444:156273506:+@4:156275361:156275525:+,0.362,0.442,0.504,higher,same,MAP9
MXE,4:156267449:156267712:+@4:156270533:156270609:+@4:156275361:156275525:+@4:156278241:156278354:+,0.78,0.71,0.762,same,same,AC097467.2
MXE,4:156267449:156267712:+@4:156270533:156270609:+@4:156275361:156275525:+@4:156278241:156278354:+,0.78,0.71,0.762,same,same,MAP9
MXE,4:15656827:15656964:-@4:15646116:15646280:-@4:15642411:15642506:-@4:15640131:15640317:-,0.376,0.448,0.39,same,same,FBXL5
MXE,4:15656827:15656964:-@4:15646116:15646331:-@4:15642411:15642506:-@4:15640131:15640317:-,0.498,0.538,0.516,same,same,FBXL5
MXE,4:157771373:157771568:-@4:157757067:157757159:-@4:157731989:157732169:-@4:157693838:157694045:-,0.004,0.004,0.006,same,same,PDGFC
MXE,4:157771373:157771568:-@4:157757067:157757159:-@4:157731989:157732169:-@4:157693838:157694045:-,0.004,0.004,0.006,same,same,RP11-154F14.2
MXE,4:159091904:159092632:+@4:159093404:159093568:+@4:159098064:159098198:+@4:159100813:159100887:+,0.426,0.37,0.15,lower,same,FAM198B
MXE,4:159091904:159092632:+@4:159093404:159093568:+@4:159098064:159098198:+@4:159100813:159100887:+,0.426,0.37,0.15,lower,same,RP11-597D13.9
MXE,4:16082187:16082323:-@4:16080944:16081037:-@4:16079724:16079926:-@4:16078051:16078276:-,0.138,0.232,0.094,same,same,PROM1
MXE,4:166141086:166141211:+@4:166149959:166150065:+@4:166159930:166160051:+@4:166184349:166184511:+,0.364,0.416,0.418,same,same,KLHL2
MXE,4:166141086:166141211:+@4:166149959:166150065:+@4:166159930:166160051:+@4:166184349:166184511:+,0.364,0.416,0.418,same,same,RNU4-87P
MXE,4:166149959:166150065:+@4:166159930:166160051:+@4:166184349:166184511:+@4:166215511:166215620:+,0.496,0.45,0.458,same,same,GK3P
MXE,4:166149959:166150065:+@4:166159930:166160051:+@4:166184349:166184511:+@4:166215511:166215620:+,0.496,0.45,0.458,same,same,KLHL2
MXE,4:166149959:166150065:+@4:166159930:166160051:+@4:166184349:166184511:+@4:166215511:166215620:+,0.496,0.45,0.458,same,same,RNU4-87P
MXE,4:1713857:1714282:-@4:1713601:1713717:-@4:1705323:1705427:-@4:1701738:1701797:-,0.376,0.392,0.398,same,same,SLBP
MXE,4:174216915:174216994:+@4:174218946:174219128:+@4:174219266:174219448:+@4:174223198:174223315:+,0.058,0.068,0.076,same,same,GALNT7
MXE,4:175205074:175205291:+@4:175206585:175206725:+@4:175219117:175219213:+@4:175220223:175220361:+,0.038,0.074,0.052,same,same,CEP44
MXE,4:175205074:175205291:+@4:175206585:175206725:+@4:175219117:175219213:+@4:175220223:175220361:+,0.038,0.074,0.052,same,same,FBXO8
MXE,4:17963526:17963655:-@4:17910717:17910968:-@4:17887691:17887784:-@4:17847120:17847524:-,0.82,0.912,0.91,same,same,KRT18P63
MXE,4:17963526:17963655:-@4:17910717:17910968:-@4:17887691:17887784:-@4:17847120:17847524:-,0.82,0.912,0.91,same,same,LCORL
MXE,4:1803562:1803752:+@4:1804641:1804791:+@4:1805419:1805563:+@4:1806057:1806247:+,0.936,0.956,0.918,same,same,FGFR3
MXE,4:183838441:183838630:-@4:183837826:183838010:-@4:183837439:183837692:-@4:183836614:183836728:-,0.53,0.432,0.628,same,same,DCTD
MXE,4:183838441:183838630:-@4:183837826:183838010:-@4:183837572:183837692:-@4:183836614:183836728:-,0.306,0.256,0.492,higher,same,DCTD
MXE,4:183838441:183838630:-@4:183837876:183838010:-@4:183837439:183837692:-@4:183836614:183836728:-,0.468,0.358,0.546,same,lower,DCTD
MXE,4:183838441:183838630:-@4:183837876:183838010:-@4:183837572:183837692:-@4:183836614:183836728:-,0.194,0.18,0.36,higher,same,DCTD
MXE,4:183838464:183838747:-@4:183837826:183838010:-@4:183837439:183837692:-@4:183836614:183836728:-,0.57,0.448,0.63,same,lower,DCTD
MXE,4:183838464:183838747:-@4:183837826:183838010:-@4:183837572:183837692:-@4:183836614:183836728:-,0.338,0.298,0.54,higher,same,DCTD
MXE,4:183838464:183838747:-@4:183837876:183838010:-@4:183837439:183837692:-@4:183836614:183836728:-,0.48,0.358,0.522,same,lower,DCTD
MXE,4:183838464:183838747:-@4:183837876:183838010:-@4:183837572:183837692:-@4:183836614:183836728:-,0.218,0.196,0.384,higher,same,DCTD
MXE,4:184580082:184580378:-@4:184577034:184577114:-@4:184572371:184572476:-@4:184572137:184572284:-,0.312,0.302,0.304,same,same,RNU6-479P
MXE,4:184580082:184580378:-@4:184577034:184577114:-@4:184572371:184572476:-@4:184572137:184572284:-,0.312,0.302,0.304,same,same,RWDD4
MXE,4:185694235:185694308:-@4:185691553:185691630:-@4:185691409:185691486:-@4:185689470:185689604:-,0.99,0.978,0.956,same,same,ACSL1
MXE,4:186567822:186567936:-@4:186560031:186560189:-@4:186559233:186559316:-@4:186556509:186556565:-,0.726,0.586,0.424,lower,lower,SORBS2
MXE,4:186655253:186655308:-@4:186611716:186611765:-@4:186605908:186606000:-@4:186599950:186599976:-,0.242,0.338,0.3,same,same,SORBS2
MXE,4:186655253:186655308:-@4:186611716:186611765:-@4:186605908:186606000:-@4:186599950:186599976:-,0.242,0.338,0.3,same,same,Y_RNA
MXE,4:186696381:186696520:-@4:186611716:186611765:-@4:186605908:186606000:-@4:186599950:186599976:-,0.412,0.396,0.536,higher,same,SORBS2
MXE,4:186696381:186696520:-@4:186611716:186611765:-@4:186605908:186606000:-@4:186599950:186599976:-,0.412,0.396,0.536,higher,same,Y_RNA
MXE,4:186696381:186696520:-@4:186655152:186655308:-@4:186605908:186606000:-@4:186599950:186599976:-,0.146,0.226,0.174,same,same,SORBS2
MXE,4:186696381:186696520:-@4:186655152:186655308:-@4:186605908:186606000:-@4:186599950:186599976:-,0.146,0.226,0.174,same,same,Y_RNA
MXE,4:186696381:186696520:-@4:186655152:186655308:-@4:186611716:186611765:-@4:186599950:186599976:-,0.172,0.26,0.16,same,same,SORBS2
MXE,4:186696381:186696520:-@4:186655152:186655308:-@4:186611716:186611765:-@4:186599950:186599976:-,0.172,0.26,0.16,same,same,Y_RNA
MXE,4:186696381:186696520:-@4:186655253:186655308:-@4:186605908:186606000:-@4:186599950:186599976:-,0.268,0.344,0.276,same,same,SORBS2
MXE,4:186696381:186696520:-@4:186655253:186655308:-@4:186605908:186606000:-@4:186599950:186599976:-,0.268,0.344,0.276,same,same,Y_RNA
