eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
RI,7:76247932-76247814:-@7:76247617-76247500:-,0.38,0.322,0.358,same,same,AC004980.7
RI,7:76247932-76247814:-@7:76247617-76247500:-,0.38,0.322,0.358,same,same,POMZP3
RI,7:76247932-76247814:-@7:76247617-76247500:-,0.38,0.322,0.358,same,same,UPK3B
RI,7:76959684-76959556:-@7:76958708-76958650:-,0.4225,0.5025,0.356666666666667,same,same,CCDC146
RI,7:76959684-76959556:-@7:76958708-76958650:-,0.4225,0.5025,0.356666666666667,same,same,GSAP
RI,7:86974831-86974621:-@7:86974549-86974359:-,0.958,0.87,0.87,same,same,TP53TG1
RI,7:892246-892304:+@7:892447-892589:+,0.064,0.116,0.102,same,same,SUN1
RI,7:892246-892304:+@7:892450-892589:+,0.116,0.154,0.174,same,same,SUN1
RI,7:91746526-91746491:-@7:91746406-91746358:-,0.98,0.982,0.974,same,same,CYP51A1
RI,7:91746526-91746491:-@7:91746406-91746358:-,0.98,0.982,0.974,same,same,LRRD1
RI,7:91865856-91865727:-@7:91864960-91864717:-,0.046,0.044,0.052,same,same,KRIT1
RI,7:92123710-92123607:-@7:92122443-92122267:-,0.064,0.098,0.112,same,same,PEX1
RI,7:92131393-92131204:-@7:92130987-92130821:-,0.04,0.048,0.1,same,same,PEX1
RI,7:92207496-92207464:-@7:92206990-92206969:-,0.494,0.504,0.528,same,same,FAM133B
RI,7:92207496-92207464:-@7:92207031-92206969:-,0.022,0.024,0.022,same,same,FAM133B
RI,7:92775353-92775222:-@7:92774845-92774698:-,0.766,0.75,0.67,same,same,SAMD9L
RI,7:933377-933452:+@7:933536-933608:+,0.04,0.064,0.108,same,same,GET4
RI,7:933377-933452:+@7:933536-933608:+,0.04,0.064,0.108,same,same,SUN1
RI,7:99075897-99075979:+@7:99077284-99079949:+,0.084,0.222,0.184,same,higher,ZNF789
RI,7:99217184-99217616:+@7:99218996-99219197:+,0.016,0.036,0.028,same,same,ZSCAN25
RI,7:99217184-99217620:+@7:99218996-99219197:+,0.018,0.038,0.03,same,same,ZSCAN25
RI,7:99621042-99621084:+@7:99621175-99621555:+,0.94,0.936,0.962,same,same,ZKSCAN1
RI,7:99673253-99673165:-@7:99672884-99672758:-,0.086,0.078,0.076,same,same,ZNF3
RI,7:99697026-99696902:-@7:99696826-99696646:-,0.028,0.044,0.058,same,same,MCM7
RI,7:99697376-99697212:-@7:99697026-99696646:-,0.064,0.102,0.1,same,same,MCM7
RI,7:99699503-99699591:+@7:99699869-99700016:+,0.428,0.55,0.418,same,higher,AP4M1
RI,7:99699503-99699591:+@7:99699869-99700016:+,0.428,0.55,0.418,same,higher,MCM7
RI,7:99711392-99711239:-@7:99711028-99710972:-,0.008,0.008,0.004,same,same,TAF6
RI,7:99711392-99711303:-@7:99711028-99710972:-,0.958,0.948,0.926,same,same,TAF6
RI,7:99817737-99818087:+@7:99818170-99818296:+,0.532,0.584,0.498,same,same,AC005071.1
RI,7:99817737-99818087:+@7:99818170-99818296:+,0.532,0.584,0.498,same,same,GATS
RI,7:99817737-99818087:+@7:99818170-99818296:+,0.532,0.584,0.498,same,same,PVRIG
RI,7:99817737-99818087:+@7:99818170-99818296:+,0.532,0.584,0.498,same,same,STAG3
RI,7:99950187-99950290:+@7:99950384-99950537:+,0.94,0.932,0.95,same,same,PILRB
RI,7:99950187-99950290:+@7:99950384-99950537:+,0.94,0.932,0.95,same,same,PVRIG2P
RI,7:99950187-99950290:+@7:99950384-99950537:+,0.94,0.932,0.95,same,same,STAG3L5P-PVRIG2P-PILRB
RI,7:99950187-99950537:+@7:99950620-99950746:+,0.096,0.08,0.114,same,same,PILRB
RI,7:99950187-99950537:+@7:99950620-99950746:+,0.096,0.08,0.114,same,same,PVRIG2P
RI,7:99950187-99950537:+@7:99950620-99950746:+,0.096,0.08,0.114,same,same,STAG3L5P-PVRIG2P-PILRB
RI,7:99950996-99951106:+@7:99951518-99951635:+,0.958,0.956,0.932,same,same,PILRB
RI,7:99950996-99951106:+@7:99951518-99951635:+,0.958,0.956,0.932,same,same,PVRIG2P
RI,7:99950996-99951106:+@7:99951518-99951635:+,0.958,0.956,0.932,same,same,STAG3L5P-PVRIG2P-PILRB
RI,8:100883013-100883115:+@8:100883676-100883925:+,0.214,0.292,0.254,same,same,VPS13B
RI,8:101300495-101300435:-@8:101300319-101300135:-,0.99,0.988,0.99,same,same,RNF19A
RI,8:101730508-101730315:-@8:101730116-101730001:-,0.028,0.024,0.02,same,same,PABPC1
RI,8:101730508-101730411:-@8:101730116-101730001:-,0.7,0.728,0.73,same,same,PABPC1
RI,8:101730508-101730459:-@8:101730116-101730001:-,0.502,0.526,0.52,same,same,PABPC1
RI,8:101734114-101733962:-@8:101733847-101733619:-,0.992,1,1,same,same,PABPC1
RI,8:104312184-104312312:+@8:104312428-104312512:+,0.894,0.824,0.876,same,same,FZD6
RI,8:104439325-104439480:+@8:104442840-104442917:+,0.002,0.006,0,same,same,DCAF13
RI,8:116617229-116616878:-@8:116616277-116616100:-,0.936,0.97,0.958,same,same,TRPS1
RI,8:125507783-125507713:-@8:125506200-125506074:-,0,0,0,same,same,TATDN1
RI,8:133826882-133827134:+@8:133829584-133829790:+,0.082,0.098,0.124,same,same,PHF20L1
RI,8:134488843-134488521:-@8:134488317-134487962:-,0.168,0.338,0.34,higher,higher,ST3GAL1
RI,8:142431488-142431710:+@8:142432281-142432445:+,0.92,0.85,0.886,same,same,PTP4A3
RI,8:143783018-143783131:+@8:143784509-143785582:+,0.058,0.074,0.074,same,same,CTD-2292P10.4
RI,8:143783018-143783131:+@8:143784509-143785582:+,0.058,0.074,0.074,same,same,LY6K
RI,8:143816744-143817086:+@8:143818275-143818345:+,0.998,0.994,0.986,same,same,THEM6
RI,8:144461999-144462155:+@8:144462232-144462345:+,0.366,0.56,0.53,higher,higher,RHPN1
RI,8:144641502-144641722:+@8:144641947-144642139:+,0.03,0.052,0.202,higher,same,GSDMD
RI,8:144643172-144643274:+@8:144643540-144643593:+,0.092,0.262,0.622,higher,higher,GSDMD
RI,8:144644129-144644301:+@8:144644379-144644520:+,0.07,0.14,0.522,higher,same,GSDMD
RI,8:144650058-144649956:-@8:144649846-144649781:-,0.112,0.24,0.6275,higher,higher,MROH6
RI,8:144657263-144657156:-@8:144657070-144656955:-,0.624,0.73,0.732,higher,higher,NAPRT1
RI,8:144657263-144657156:-@8:144657070-144656955:-,0.624,0.73,0.732,higher,higher,RP11-661A12.9
RI,8:144657263-144657156:-@8:144657070-144656957:-,0.616,0.73,0.73,higher,higher,NAPRT1
RI,8:144657263-144657156:-@8:144657070-144656957:-,0.616,0.73,0.73,higher,higher,RP11-661A12.9
RI,8:144657515-144657400:-@8:144657263-144656955:-,0.942,0.874,0.812,lower,same,NAPRT1
RI,8:144657515-144657400:-@8:144657263-144656955:-,0.942,0.874,0.812,lower,same,RP11-661A12.9
RI,8:144658742-144658602:-@8:144658332-144658248:-,0.304,0.23,0.55,higher,same,NAPRT1
RI,8:144658742-144658602:-@8:144658332-144658248:-,0.304,0.23,0.55,higher,same,RP11-661A12.9
RI,8:144659569-144659439:-@8:144659012-144658816:-,0.61,0.7,0.762,higher,same,NAPRT1
RI,8:144659569-144659439:-@8:144659012-144658816:-,0.61,0.7,0.762,higher,same,RP11-661A12.9
RI,8:144663498-144663399:-@8:144663324-144663224:-,0.02,0.028,0.028,same,same,EEF1D
RI,8:144663498-144663456:-@8:144663324-144663224:-,0.498,0.574,0.54,same,same,EEF1D
RI,8:144695465-144695366:-@8:144695135-144694788:-,0.036,0.07,0.168,higher,same,TSTA3
RI,8:144695987-144695921:-@8:144695773-144695694:-,0.028,0.05,0.146,higher,same,TSTA3
RI,8:144696867-144696794:-@8:144696623-144696490:-,0.096,0.132,0.214,higher,same,TSTA3
RI,8:144875037-144874878:-@8:144874805-144874655:-,0.038,0.062,0.132,same,same,SCRIB
RI,8:144921997-144921908:-@8:144921721-144921681:-,0.044,0.062,0.23,higher,same,NRBP2
RI,8:144922202-144922101:-@8:144921997-144921681:-,0.11,0.204,0.54,higher,same,NRBP2
RI,8:145065860-145065972:+@8:145066046-145066541:+,0.038,0.036,0.036,same,same,GRINA
RI,8:145065860-145065972:+@8:145066046-145066541:+,0.038,0.036,0.036,same,same,PARP10
RI,8:145065860-145065972:+@8:145066413-145066541:+,0.688,0.688,0.724,same,same,GRINA
RI,8:145065860-145065972:+@8:145066413-145066541:+,0.688,0.688,0.724,same,same,PARP10
RI,8:145066046-145066117:+@8:145066413-145066541:+,0.988,0.99,0.99,same,same,GRINA
RI,8:145066046-145066117:+@8:145066413-145066541:+,0.988,0.99,0.99,same,same,PARP10
RI,8:145066046-145066246:+@8:145066413-145066541:+,0.054,0.056,0.092,same,same,GRINA
RI,8:145066046-145066246:+@8:145066413-145066541:+,0.054,0.056,0.092,same,same,PARP10
RI,8:145138292-145138327:+@8:145138617-145138764:+,0.318,0.378,0.404,same,same,GPAA1
RI,8:145138292-145138403:+@8:145138617-145138764:+,0.046,0.052,0.074,same,same,GPAA1
RI,8:145140192-145140382:+@8:145140476-145140646:+,0.06,0.058,0.1,same,same,GPAA1
RI,8:145161246-145161367:+@8:145161458-145161577:+,0.178,0.272,0.532,higher,same,MAF1
RI,8:145161246-145161367:+@8:145161458-145161577:+,0.178,0.272,0.532,higher,same,SHARPIN
RI,8:145316017-145316119:+@8:145316187-145316252:+,0.124,0.186,0.583333333333333,higher,same,MROH1
RI,8:145485070-145485172:+@8:145485240-145485305:+,0.128,0.192,0.576666666666667,higher,same,CTD-3232M19.2
RI,8:145533458-145533582:+@8:145534860-145534935:+,0.01,0.01,0.032,same,same,HSF1
RI,8:145537509-145537574:+@8:145537648-145537717:+,0.018,0.024,0.046,same,same,HSF1
RI,8:145540915-145540850:-@8:145540772-145540685:-,0.132,0.118,0.2,same,same,DGAT1
RI,8:145542025-145541924:-@8:145541832-145541758:-,0.066,0.062,0.152,same,same,DGAT1
RI,8:145542229-145542124:-@8:145542025-145541924:-,0.034,0.032,0.05,same,same,DGAT1
RI,8:145580373-145580260:-@8:145580191-145579960:-,0.192,0.182,0.616,higher,same,FBXL6
RI,8:145580373-145580260:-@8:145580191-145579960:-,0.192,0.182,0.616,higher,same,SLC52A2
RI,8:145580373-145580260:-@8:145580209-145579960:-,0.504,0.444,0.916,higher,same,FBXL6
RI,8:145580373-145580260:-@8:145580209-145579960:-,0.504,0.444,0.916,higher,same,SLC52A2
RI,8:145581162-145581099:-@8:145580781-145580650:-,0.194,0.284,0.55,higher,same,FBXL6
RI,8:145581162-145581099:-@8:145580781-145580650:-,0.194,0.284,0.55,higher,same,SLC52A2
RI,8:145581162-145581117:-@8:145580781-145580650:-,0.296,0.446,0.764,higher,higher,FBXL6
RI,8:145581162-145581117:-@8:145580781-145580650:-,0.296,0.446,0.764,higher,higher,SLC52A2
RI,8:145583283-145583407:+@8:145583832-145584153:+,0.942,0.972,0.956,same,same,SLC52A2
RI,8:145619375-145619328:-@8:145619253-145619098:-,0.14,0.174,0.416,higher,same,CPSF1
RI,8:145619375-145619328:-@8:145619253-145619098:-,0.14,0.174,0.416,higher,same,MIR939
RI,8:145619770-145619594:-@8:145619515-145619449:-,0.086,0.058,0.172,same,same,CPSF1
RI,8:145625670-145625560:-@8:145625475-145625382:-,0.056,0.044,0.052,same,same,CPSF1
RI,8:145625670-145625560:-@8:145625475-145625382:-,0.056,0.044,0.052,same,same,MIR1234
RI,8:145625887-145625748:-@8:145625670-145625560:-,0.036,0.036,0.17,higher,same,CPSF1
RI,8:145649515-145649424:-@8:145649305-145649000:-,0.354,0.492,0.778,higher,higher,VPS28
RI,8:145650202-145650101:-@8:145649651-145649598:-,0.036,0.066,0.188,higher,same,VPS28
RI,8:145651155-145650329:-@8:145650202-145650101:-,0.072,0.094,0.196,higher,same,VPS28
RI,8:145651155-145651066:-@8:145650383-145650329:-,0.228,0.238,0.414,higher,same,VPS28
RI,8:145651155-145651066:-@8:145650434-145650329:-,0.024,0.034,0.064,same,same,VPS28
RI,8:145651591-145651409:-@8:145651155-145651066:-,0.058,0.112,0.272,higher,same,VPS28
RI,8:145651591-145651563:-@8:145651446-145651409:-,0.466,0.5,0.446,same,same,VPS28
RI,8:145659142-145658971:-@8:145657843-145657668:-,0.03,0.082,0.158,higher,same,TONSL
RI,8:145725479-145725582:+@8:145725650-145725774:+,0.138,0.322,0.838,higher,higher,CTD-2517M14.5
RI,8:145725479-145725582:+@8:145725650-145725774:+,0.138,0.322,0.838,higher,higher,CTD-2517M22.14
RI,8:145725479-145725582:+@8:145725650-145725774:+,0.138,0.322,0.838,higher,higher,PPP1R16A
RI,8:145725650-145725774:+@8:145725870-145725995:+,0.126,0.262,0.768,higher,higher,CTD-2517M14.5
RI,8:145725650-145725774:+@8:145725870-145725995:+,0.126,0.262,0.768,higher,higher,CTD-2517M22.14
RI,8:145725650-145725774:+@8:145725870-145725995:+,0.126,0.262,0.768,higher,higher,PPP1R16A
RI,8:145735981-145736105:+@8:145736177-145736286:+,0.09,0.096,0.354,higher,same,MFSD3
RI,8:146003910-146003824:-@8:146003549-146003423:-,0.038,0.05,0.0575,same,same,ZNF34
RI,8:146016880-146016756:-@8:146016692-146016662:-,0.9,0.91,0.916,same,same,RPL8
RI,8:146028255-146028332:+@8:146029510-146029623:+,0.126,0.124,0.146,same,same,ZNF517
RI,8:146054428-146054475:+@8:146054812-146054989:+,0.48,0.684,0.874,higher,higher,ZNF7
RI,8:146054428-146054475:+@8:146054830-146054989:+,0.416,0.56,0.802,higher,higher,ZNF7
RI,8:146054428-146054475:+@8:146054863-146054989:+,0.228,0.37,0.534,higher,higher,ZNF7
RI,8:146054428-146054475:+@8:146054908-146054989:+,0.794,0.904,0.912,higher,higher,ZNF7
RI,8:17137748-17137806:+@8:17137884-17137952:+,0.008,0.012,0.02,same,same,VPS37A
RI,8:17512175-17512070:-@8:17511007-17510934:-,0.024,0.014,0.014,same,same,MTUS1
RI,8:21882235-21882341:+@8:21882727-21882817:+,0.768,0.788,0.7375,same,same,NPM2
RI,8:21926527-21926571:+@8:21926930-21927029:+,0.028,0.01,0.014,same,same,DMTN
RI,8:21959219-21959362:+@8:21959686-21959826:+,0.068,0.162,0.148,same,same,FAM160B2
RI,8:22423339-22423385:+@8:22423858-22423997:+,0.062,0.08,0.084,same,same,RP11-582J16.3
RI,8:22423339-22423385:+@8:22423858-22423997:+,0.062,0.08,0.084,same,same,SORBS3
RI,8:22424174-22424226:+@8:22424335-22424381:+,0.074,0.128,0.418,higher,same,RP11-582J16.3
RI,8:22424174-22424226:+@8:22424335-22424381:+,0.074,0.128,0.418,higher,same,SORBS3
RI,8:22459485-22459593:+@8:22459713-22459825:+,0.144,0.266,0.654,higher,higher,AC037459.4
RI,8:22459485-22459593:+@8:22459713-22459825:+,0.144,0.266,0.654,higher,higher,C8orf58
RI,8:22476130-22476241:+@8:22476340-22476528:+,0.044,0.056,0.052,same,same,CCAR2
RI,8:22476663-22476868:+@8:22477151-22477981:+,0.044,0.074,0.074,same,same,BIN3
RI,8:22476663-22476868:+@8:22477151-22477981:+,0.044,0.074,0.074,same,same,CCAR2
RI,8:22886115-22886042:-@8:22885954-22885844:-,0.762,0.842,0.926,higher,same,TNFRSF10B
RI,8:23147379-23147438:+@8:23147565-23147982:+,0.984,0.986,0.982,same,same,R3HCC1
RI,8:23147379-23147732:+@8:23147848-23147982:+,0.994,0.996,0.994,same,same,R3HCC1
RI,8:23423621-23423849:+@8:23425772-23425891:+,0.882,0.932,0.904,same,same,SLC25A37
RI,8:23423621-23423849:+@8:23425835-23425891:+,0.672,0.78,0.75,same,higher,SLC25A37
RI,8:23423621-23424326:+@8:23425835-23425891:+,0.67,0.742,0.558,lower,same,SLC25A37
RI,8:25317756-25317816:+@8:25317900-25318070:+,0.142,0.14,0.498,higher,same,CDCA2
RI,8:26220200-26220364:+@8:26221237-26221406:+,0.006,0.01,0.008,same,same,PPP2R2A
RI,8:27457526-27457297:-@8:27456152-27455977:-,0.01,0.01,0.01,same,same,CLU
RI,8:27462852-27462689:-@8:27462586-27462441:-,0.984,0.984,0.992,same,same,CLU
RI,8:29931571-29931505:-@8:29931415-29931393:-,0.99,0.99,0.988,same,same,TMEM66
RI,8:37623044-37623151:+@8:37623229-37623264:+,0.04,0.062,0.072,same,same,PROSC
RI,8:37730796-37728796:-@8:37728046-37727938:-,0.022,0.05,0.028,same,same,RAB11FIP1
RI,8:38126508-38126400:-@8:38125478-38125415:-,0.444,0.874,0.952,higher,higher,DDHD2
RI,8:38126508-38126400:-@8:38125478-38125415:-,0.444,0.874,0.952,higher,higher,PPAPDC1B
RI,8:38285953-38285864:-@8:38285611-38285439:-,0.026,0.03,0.034,same,same,FGFR1
RI,8:38285953-38285870:-@8:38285611-38285439:-,0.036,0.028,0.034,same,same,FGFR1
RI,8:41455811-41455995:+@8:41456753-41456823:+,0.976,0.928,0.972,same,same,AGPAT6
RI,8:42176788-42176939:+@8:42178253-42178362:+,0.044,0.07,0.076,same,same,IKBKB
RI,8:42940303-42940601:+@8:42940725-42940923:+,0.99,0.992,0.99,same,same,FNTA
RI,8:442744-442459:-@8:441670-439803:-,0.92,0.886,0.958,same,same,TDRP
RI,8:56986718-56986619:-@8:56986327-56986254:-,0.01,0.01,0.01,same,same,RPS20
RI,8:56986718-56986619:-@8:56986327-56986254:-,0.01,0.01,0.01,same,same,SNORD54
RI,8:56987065-56986940:-@8:56986718-56986619:-,0.106,0.122,0.114,same,same,RPS20
RI,8:57124348-57124396:+@8:57127157-57127226:+,0.014,0.014,0.01,same,same,CHCHD7
RI,8:57124348-57124733:+@8:57127157-57127226:+,0.854,0.83,0.69,lower,same,CHCHD7
RI,8:59498559-59498457:-@8:59498320-59498211:-,0.062,0.07,0.198,higher,same,NSMAF
RI,8:59512737-59512672:-@8:59512580-59512529:-,0.583333333333333,0.54,0.58,same,same,NSMAF
RI,8:63936745-63936639:-@8:63936556-63936466:-,0.01,0.012,0.014,same,same,GGH
RI,8:67958195-67958047:-@8:67955552-67955317:-,0,0,0,same,same,COPS5
RI,8:67958195-67958047:-@8:67955552-67955317:-,0,0,0,same,same,PPP1R42
RI,8:68255912-68255745:-@8:68255571-68255399:-,0.596,0.776,0.744,higher,higher,ARFGEF1
RI,8:81430638-81430673:+@8:81430746-81430814:+,0.912,0.886,0.894,same,same,ZBTB10
RI,8:82627130-82627039:-@8:82626274-82626153:-,0.012,0.014,0.032,same,same,ZFAND1
RI,8:82627349-82627222:-@8:82627130-82627039:-,0.05,0.066,0.25,higher,same,ZFAND1
RI,8:82752317-82752074:-@8:82751986-82751847:-,0.914,0.824,0.926,same,same,SNX16
RI,8:87563274-87563328:+@8:87563411-87563462:+,0.01,0.012,0.016,same,same,CPNE3
RI,8:8887302-8887591:+@8:8890059-8890848:+,0.946,0.832,0.736,lower,lower,ERI1
RI,8:94713452-94713686:+@8:94714748-94714771:+,0.002,0.004,0.01,same,same,FAM92A1
RI,8:95878386-95878419:+@8:95878540-95878579:+,0.505,0.59,0.5425,same,same,INTS8
RI,8:95879368-95879424:+@8:95879504-95879565:+,0.008,0.004,0.012,same,same,INTS8
RI,8:99057627-99057575:-@8:99057316-99057171:-,0.02,0.038,0.066,same,same,RPL30
RI,9:100850287-100849724:-@9:100846748-100846637:-,1,0.996,0.952,same,same,TRIM14
RI,9:103054608-103054718:+@9:103055229-103055325:+,0.57,0.672,0.786,higher,higher,INVS
RI,9:108151314-108151389:+@9:108151468-108159627:+,0.984,0.976,0.974,same,same,SLC44A1
RI,9:110250548-110249576:-@9:110249473-110249309:-,0.05,0.042,0.038,same,same,KLF4
RI,9:115875353-115875443:+@9:115875837-115875943:+,0.38,0.3325,0.5725,higher,same,FAM225A
RI,9:116153213-116153078:-@9:116152956-116152873:-,0.152,0.256,0.554,higher,higher,ALAD
RI,9:116172420-116172335:-@9:116172008-116171890:-,0.01,0.012,0.016,same,same,C9orf43
RI,9:116172420-116172335:-@9:116172008-116171890:-,0.01,0.012,0.016,same,same,POLE3
RI,9:116345730-116345996:+@9:116346462-116346707:+,0.97,0.962,0.94,same,same,RGS3
RI,9:116345730-116345996:+@9:116346462-116346707:+,0.97,0.962,0.94,same,same,RP11-168K11.2
RI,9:117108289-117108143:-@9:117106083-117105988:-,0.016,0.032,0.08,same,same,AKNA
RI,9:119188367-119188155:-@9:119187905-119187507:-,0.77,0.746,0.794,same,same,ASTN2
RI,9:123628374-123628306:-@9:123628108-123627988:-,0.022,0.03,0.048,same,same,PHF19
RI,9:125047448-125047566:+@9:125048059-125048225:+,0.162,0.132,0.104,same,same,MRRF
RI,9:125627936-125627903:-@9:125627820-125627628:-,0.974,0.968,0.956,same,same,RC3H2
RI,9:130474478-130474628:+@9:130474988-130475154:+,0.822,0.78,0.723333333333333,same,same,C9orf117
RI,9:130474478-130474628:+@9:130474988-130475154:+,0.822,0.78,0.723333333333333,same,same,PTRH1
RI,9:130699802-130699713:-@9:130698934-130698832:-,0.102,0.31,0.556,higher,higher,DPM2
RI,9:130699802-130699713:-@9:130698934-130698832:-,0.102,0.31,0.556,higher,higher,RP11-203J24.8
RI,9:130706963-130706894:-@9:130705516-130703160:-,0.008,0.01,0.012,same,same,FAM102A
RI,9:130706963-130706894:-@9:130705516-130703160:-,0.008,0.01,0.012,same,same,RP11-203J24.8
RI,9:130885413-130885213:-@9:130884758-130884641:-,0.052,0.052,0.058,same,same,PTGES2
RI,9:130885413-130885213:-@9:130884925-130884641:-,0.086,0.102,0.104,same,same,PTGES2
RI,9:130887720-130887655:-@9:130887562-130887523:-,0.978,0.966,0.986,same,same,PTGES2
RI,9:130915379-130915405:+@9:130915590-130915732:+,0.026,0.032,0.036,same,same,LCN2
RI,9:130941694-130941268:-@9:130941183-130940988:-,0.912,0.912,0.936,same,same,CIZ1
RI,9:130941694-130941352:-@9:130941183-130940988:-,0.834,0.822,0.866,same,same,CIZ1
RI,9:130941694-130941523:-@9:130941183-130940988:-,0.982,0.984,0.98,same,same,CIZ1
RI,9:131025371-131025313:-@9:131024983-131024842:-,0.01,0.008,0.016,same,same,GOLGA2
RI,9:13136181-13136091:-@9:13133903-13133823:-,0.002,0.004,0.0133333333333333,same,same,MPDZ
RI,9:131386607-131386766:+@9:131387382-131387458:+,0.024,0.026,0.034,same,same,SPTAN1
RI,9:131483781-131483704:-@9:131483547-131483148:-,1,1,0.988,same,same,PKN3
RI,9:131483781-131483704:-@9:131483547-131483148:-,1,1,0.988,same,same,ZDHHC12
RI,9:132642392-132642568:+@9:132642746-132644107:+,0.366,0.308,0.356,same,same,USP20
RI,9:133572969-133573014:+@9:133573549-133573638:+,0.024,0.026,0.04,same,same,EXOSC2
RI,9:134385290-134385383:+@9:134385647-134385802:+,0.08,0.012,0.106,same,same,POMT1
RI,9:134385290-134385449:+@9:134385647-134385802:+,0.094,0.018,0.102,same,same,POMT1
RI,9:134404657-134404515:-@9:134404425-134404331:-,0.09,0.112,0.342,higher,same,UCK1
RI,9:135917474-135917488:+@9:135917516-135917693:+,0.97,0.974,0.958,same,same,GTF3C5
RI,9:135977526-135977325:-@9:135977149-135973107:-,0.274,0.278,0.362,same,same,RALGDS
RI,9:136030699-136030565:-@9:136029629-136028340:-,0.066,0.12,0.126,same,same,GBGT1
RI,9:136030699-136030565:-@9:136029629-136028340:-,0.066,0.12,0.126,same,same,RALGDS
RI,9:136030699-136030565:-@9:136029648-136028340:-,0.036,0.074,0.074,same,same,GBGT1
RI,9:136030699-136030565:-@9:136029648-136028340:-,0.036,0.074,0.074,same,same,RALGDS
RI,9:136031452-136031402:-@9:136031323-136031288:-,0.236,0.342,0.415,higher,higher,GBGT1
RI,9:136031452-136031402:-@9:136031323-136031288:-,0.236,0.342,0.415,higher,higher,RALGDS
RI,9:136211188-136210980:-@9:136208544-136207755:-,0.964,0.948,0.954,same,same,MED22
RI,9:136217095-136217174:+@9:136217452-136217582:+,0.028,0.044,0.07,same,same,RPL7A
RI,9:136217095-136217174:+@9:136217452-136217582:+,0.028,0.044,0.07,same,same,SNORD36A
RI,9:136344218-136344090:-@9:136343538-136343376:-,0.045,0.045,0.18,higher,same,SLC2A6
RI,9:136890967-136891212:+@9:136891330-136893224:+,0.118,0.186,0.376,higher,same,LINC00094
RI,9:139259669-139259593:-@9:139259011-139258935:-,0.204,0.336,0.698,higher,higher,CARD9
RI,9:139261297-139261252:-@9:139259669-139258935:-,0.36,0.5,0.576,higher,higher,CARD9
RI,9:139262428-139262089:-@9:139261709-139261668:-,0.086,0.162,0.665,higher,same,CARD9
RI,9:139686399-139686482:+@9:139686703-139686810:+,0.026,0.028,0.032,same,same,RP11-216L13.17
RI,9:139686399-139686482:+@9:139686703-139686810:+,0.026,0.028,0.032,same,same,TMEM141
RI,9:139726173-139726313:+@9:139726714-139726822:+,0.012,0.022,0.034,same,same,RABL6
RI,9:139726173-139726313:+@9:139726717-139726822:+,0.01,0.016,0.022,same,same,RABL6
RI,9:139744465-139744589:+@9:139744955-139745012:+,0.07,0.108,0.106,same,same,PHPT1
RI,9:139744465-139744589:+@9:139744958-139745012:+,0.07,0.098,0.1,same,same,PHPT1
RI,9:139837147-139836999:-@9:139836918-139836498:-,0.094,0.144,0.476,higher,same,FBXW5
RI,9:139837395-139837221:-@9:139837147-139836999:-,0.178,0.292,0.8,higher,higher,FBXW5
RI,9:139887092-139887152:+@9:139887377-139887426:+,0.476,0.548,0.516,same,same,C9orf142
RI,9:139887092-139887152:+@9:139887377-139887695:+,0.512,0.568,0.424,same,same,C9orf142
